season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2016,980995,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,SP Narine,Sunil Narine,4,0,34,1,8.5,11,3,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/230558.html
2016,980995,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,PP Chawla,Piyush Chawla,3.1,0,32,0,10.1,4,1,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/32966.html
2016,980995,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,AS Rajpoot,Ankit Rajpoot,3,0,28,0,9.33,6,4,0,0,1,FALSE,https://www.espncricinfo.com/ci/content/player/591650.html
2016,980995,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Shakib Al Hasan,Shakib Al Hasan,4,0,39,0,9.75,4,2,2,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/56143.html
2016,980997,RPS v DC,RPS,DC,RPS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,1,AB Dinda,Ashok Dinda,4,1,20,3,5,14,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/227712.html
2016,980997,RPS v DC,RPS,DC,RPS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,1,DL Chahar,Deepak Chahar,2,0,13,0,6.5,6,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/447261.html
2016,980997,RPS v DC,RPS,DC,RPS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,1,NLTC Perera,Thisara Perera,3,0,27,0,9,7,2,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/233514.html
2016,980997,RPS v DC,RPS,DC,RPS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,1,IK Pathan,Irfan Pathan,3,0,17,0,5.66,9,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/32685.html
2016,980997,RPS v DC,RPS,DC,RPS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,1,A Zampa,Adam Zampa,4,0,21,3,5.25,7,0,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/379504.html
2016,980997,RPS v DC,RPS,DC,RPS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,1,R Ashwin,Ravichandran Ashwin,4,0,23,0,5.75,9,2,0,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/26421.html
2016,980997,RPS v DC,RPS,DC,DC,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,2,Z Khan,Zaheer Khan,3,0,19,0,6.33,10,3,0,2,0,TRUE,https://www.espncricinfo.com/ci/content/player/30102.html
2016,980997,RPS v DC,RPS,DC,DC,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,2,NM Coulter-Nile,Nathan Coulter-Nile,3,0,21,0,7,8,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/261354.html
2016,980997,RPS v DC,RPS,DC,DC,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,2,CH Morris,Chris Morris,2,0,12,1,6,8,2,0,1,1,FALSE,https://www.espncricinfo.com/ci/content/player/439952.html
2016,980997,RPS v DC,RPS,DC,DC,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,2,A Mishra,Amit Mishra,2,0,10,0,5,5,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/31107.html
2016,980997,RPS v DC,RPS,DC,DC,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,2,Mohammed Shami,Mohammed Shami,1,0,12,0,12,2,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/481896.html
2016,980999,RCB v PBKS,RCB,PBKS,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,Sandeep Sharma,Sandeep Sharma,3,0,29,1,9.66,8,4,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/438362.html
2016,980999,RCB v PBKS,RCB,PBKS,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,MM Sharma,Mohit Sharma,3,0,33,0,11,4,6,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/537119.html
2016,980999,RCB v PBKS,RCB,PBKS,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,KJ Abbott,Kyle Abbott,3,0,48,1,16,5,5,3,2,1,FALSE,https://www.espncricinfo.com/ci/content/player/297583.html
2016,980999,RCB v PBKS,RCB,PBKS,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,KC Cariappa,KC Cariappa,3,0,55,0,18.33,6,2,7,0,1,FALSE,https://www.espncricinfo.com/ci/content/player/777537.html
2016,980999,RCB v PBKS,RCB,PBKS,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,AR Patel,Axar Patel,3,0,46,1,15.33,6,2,5,3,0,FALSE,https://www.espncricinfo.com/ci/content/player/554691.html
2016,980999,RCB v PBKS,RCB,PBKS,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,STR Binny,Stuart Binny,1,0,11,0,11,1,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/27223.html
2016,980999,RCB v PBKS,RCB,PBKS,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,S Aravind,Sreenath Aravind,2,0,18,2,9,6,0,2,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/290632.html
2016,980999,RCB v PBKS,RCB,PBKS,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,CJ Jordan,Chris Jordan,1,0,12,0,12,1,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/288992.html
2016,980999,RCB v PBKS,RCB,PBKS,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,YS Chahal,Yuzvendra Chahal,3,0,25,4,8.33,8,5,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/430246.html
2016,980999,RCB v PBKS,RCB,PBKS,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,SR Watson,Shane Watson,2,0,7,2,3.5,7,0,0,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/8180.html
2016,980999,RCB v PBKS,RCB,PBKS,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,VR Aaron,Varun Aaron,1,0,17,0,17,1,2,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/360911.html
2016,980999,RCB v PBKS,RCB,PBKS,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,CH Gayle,Chris Gayle,3,0,25,0,8.33,1,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/51880.html
2016,980999,RCB v PBKS,RCB,PBKS,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,2,Sachin Baby,Sachin Baby,1,0,4,0,4,2,0,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/432783.html
2016,981001,GL v KKR,GL,KKR,GL,"Green Park, Kanpur",Kanpur,India,1,P Kumar,Praveen Kumar,2,0,12,0,6,5,1,0,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/30732.html
2016,981001,GL v KKR,GL,KKR,GL,"Green Park, Kanpur",Kanpur,India,1,DS Kulkarni,Dhawal Kulkarni,4,0,34,1,8.5,12,5,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/277955.html
2016,981001,GL v KKR,GL,KKR,GL,"Green Park, Kanpur",Kanpur,India,1,DR Smith,Dwayne Smith,4,0,8,4,2,18,0,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/53118.html
2016,981001,GL v KKR,GL,KKR,GL,"Green Park, Kanpur",Kanpur,India,1,DJ Bravo,Dwayne Bravo,4,0,29,1,7.25,10,3,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/51439.html
2016,981001,GL v KKR,GL,KKR,GL,"Green Park, Kanpur",Kanpur,India,1,SB Jakati,Shadab Jakati,4,0,22,1,5.5,7,0,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/29655.html
2016,981001,GL v KKR,GL,KKR,GL,"Green Park, Kanpur",Kanpur,India,1,RA Jadeja,Ravindra Jadeja,2,0,17,0,8.5,3,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/234675.html
2016,981001,GL v KKR,GL,KKR,KKR,"Green Park, Kanpur",Kanpur,India,2,AS Rajpoot,Ankit Rajpoot,3,0,35,1,11.66,7,3,1,4,0,FALSE,https://www.espncricinfo.com/ci/content/player/591650.html
2016,981001,GL v KKR,GL,KKR,KKR,"Green Park, Kanpur",Kanpur,India,2,SP Narine,Sunil Narine,4,0,30,1,7.5,10,1,1,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/230558.html
2016,981001,GL v KKR,GL,KKR,KKR,"Green Park, Kanpur",Kanpur,India,2,M Morkel,Morne Morkel,3.3,0,39,1,11.14,6,4,2,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/46538.html
2016,981001,GL v KKR,GL,KKR,KKR,"Green Park, Kanpur",Kanpur,India,2,JO Holder,Jason Holder,2,0,14,0,7,5,2,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/391485.html
2016,981001,GL v KKR,GL,KKR,KKR,"Green Park, Kanpur",Kanpur,India,2,YK Pathan,Yusuf Pathan,1,0,6,0,6,3,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/32498.html
2016,981003,DC v SRH,DC,SRH,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,1,Z Khan,Zaheer Khan,4,0,26,0,6.5,10,2,1,0,0,TRUE,https://www.espncricinfo.com/ci/content/player/30102.html
2016,981003,DC v SRH,DC,SRH,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,1,J Yadav,Jayant Yadav,4,0,37,0,9.25,8,6,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/447587.html
2016,981003,DC v SRH,DC,SRH,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,1,NM Coulter-Nile,Nathan Coulter-Nile,4,0,36,1,9,9,4,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/261354.html
2016,981003,DC v SRH,DC,SRH,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,1,CR Brathwaite,Carlos Brathwaite,4,0,27,2,6.75,9,1,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/457249.html
2016,981003,DC v SRH,DC,SRH,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,1,A Mishra,Amit Mishra,3,0,21,0,7,3,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/31107.html
2016,981003,DC v SRH,DC,SRH,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,1,JP Duminy,Jean-Paul Duminy,1,0,9,1,9,1,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/44932.html
2016,981003,DC v SRH,DC,SRH,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,2,B Kumar,Bhuvneshwar Kumar,4,0,33,0,8.25,15,5,0,3,0,FALSE,https://www.espncricinfo.com/ci/content/player/326016.html
2016,981003,DC v SRH,DC,SRH,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,2,BB Sran,Barinder Sran,4,0,34,2,8.5,10,3,2,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/537126.html
2016,981003,DC v SRH,DC,SRH,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,2,Mustafizur Rahman,Mustafizur Rahman,4,0,24,1,6,11,2,0,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/330902.html
2016,981003,DC v SRH,DC,SRH,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,2,MC Henriques,Moises Henriques,2,0,18,0,9,3,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/5961.html
2016,981003,DC v SRH,DC,SRH,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,2,DJ Hooda,Deepak Hooda,2,0,16,0,8,0,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/497121.html
2016,981003,DC v SRH,DC,SRH,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,2,KV Sharma,Karn Sharma,3,0,25,0,8.33,2,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/30288.html
2016,981003,DC v SRH,DC,SRH,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,2,Yuvraj Singh,Yuvraj Singh,1,0,7,0,7,1,0,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/36084.html
2016,981005,RPS v PBKS,RPS,PBKS,RPS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,1,IK Pathan,Irfan Pathan,4,0,37,0,9.25,6,2,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/32685.html
2016,981005,RPS v PBKS,RPS,PBKS,RPS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,1,AB Dinda,Ashok Dinda,3,0,16,1,5.33,9,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/227712.html
2016,981005,RPS v PBKS,RPS,PBKS,RPS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,1,DL Chahar,Deepak Chahar,3,0,28,0,9.33,8,3,1,3,0,FALSE,https://www.espncricinfo.com/ci/content/player/447261.html
2016,981005,RPS v PBKS,RPS,PBKS,RPS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,1,NLTC Perera,Thisara Perera,2,0,24,1,12,3,1,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/233514.html
2016,981005,RPS v PBKS,RPS,PBKS,RPS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,1,R Ashwin,Ravichandran Ashwin,4,0,34,4,8.5,8,4,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/26421.html
2016,981005,RPS v PBKS,RPS,PBKS,RPS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,1,A Zampa,Adam Zampa,4,0,32,1,8,5,1,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/379504.html
2016,981005,RPS v PBKS,RPS,PBKS,PBKS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,2,Sandeep Sharma,Sandeep Sharma,4,0,29,1,7.25,11,3,1,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/438362.html
2016,981005,RPS v PBKS,RPS,PBKS,PBKS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,2,MM Sharma,Mohit Sharma,4,0,39,1,9.75,8,5,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/537119.html
2016,981005,RPS v PBKS,RPS,PBKS,PBKS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,2,KJ Abbott,Kyle Abbott,3,0,25,0,8.33,9,3,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/297583.html
2016,981005,RPS v PBKS,RPS,PBKS,PBKS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,2,AR Patel,Axar Patel,4,0,43,1,10.75,10,1,4,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/554691.html
2016,981005,RPS v PBKS,RPS,PBKS,PBKS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,2,Gurkeerat Singh,Gurkeerat Singh Mann,2,0,15,2,7.5,4,0,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/537124.html
2016,981005,RPS v PBKS,RPS,PBKS,PBKS,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,2,R Dhawan,Rishi Dhawan,3,0,21,1,7,5,2,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/290727.html
2016,981007,GL v MI,GL,MI,GL,"Green Park, Kanpur",Kanpur,India,1,P Kumar,Praveen Kumar,4,0,24,2,6,15,5,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/30732.html
2016,981007,GL v MI,GL,MI,GL,"Green Park, Kanpur",Kanpur,India,1,DS Kulkarni,Dhawal Kulkarni,4,0,41,2,10.25,10,2,4,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/277955.html
2016,981007,GL v MI,GL,MI,GL,"Green Park, Kanpur",Kanpur,India,1,DR Smith,Dwayne Smith,4,0,37,2,9.25,9,4,1,2,1,FALSE,https://www.espncricinfo.com/ci/content/player/53118.html
2016,981007,GL v MI,GL,MI,GL,"Green Park, Kanpur",Kanpur,India,1,SB Jakati,Shadab Jakati,3,0,30,0,10,3,3,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/29655.html
2016,981007,GL v MI,GL,MI,GL,"Green Park, Kanpur",Kanpur,India,1,DJ Bravo,Dwayne Bravo,4,0,22,2,5.5,11,2,0,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/51439.html
2016,981007,GL v MI,GL,MI,GL,"Green Park, Kanpur",Kanpur,India,1,RA Jadeja,Ravindra Jadeja,1,0,15,0,15,0,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/234675.html
2016,981007,GL v MI,GL,MI,MI,"Green Park, Kanpur",Kanpur,India,2,R Vinay Kumar,Vinay Kumar,3,1,17,2,5.66,10,3,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/35731.html
2016,981007,GL v MI,GL,MI,MI,"Green Park, Kanpur",Kanpur,India,2,JJ Bumrah,Jasprit Bumrah,4,0,42,1,10.5,9,6,1,3,0,FALSE,https://www.espncricinfo.com/ci/content/player/625383.html
2016,981007,GL v MI,GL,MI,MI,"Green Park, Kanpur",Kanpur,India,2,MJ McClenaghan,Mitchell McClenaghan,3.5,0,38,0,9.91,8,6,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/319439.html
2016,981007,GL v MI,GL,MI,MI,"Green Park, Kanpur",Kanpur,India,2,KH Pandya,Krunal Pandya,2,0,28,0,14,2,4,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/471342.html
2016,981007,GL v MI,GL,MI,MI,"Green Park, Kanpur",Kanpur,India,2,Harbhajan Singh,Harbhajan Singh,4,0,36,1,9,7,3,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/29264.html
2016,981007,GL v MI,GL,MI,MI,"Green Park, Kanpur",Kanpur,India,2,HH Pandya,Hardik Pandya,1,0,10,0,10,3,2,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/625371.html
2016,981009,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,1,B Kumar,Bhuvneshwar Kumar,4,0,31,2,7.75,6,4,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/326016.html
2016,981009,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,1,BB Sran,Barinder Sran,4,0,31,1,7.75,7,2,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/537126.html
2016,981009,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,1,KS Williamson,Kane Williamson,1,0,7,0,7,2,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/277906.html
2016,981009,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,1,DJ Hooda,Deepak Hooda,2,0,16,2,8,3,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/497121.html
2016,981009,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,1,KV Sharma,Karn Sharma,3,0,39,0,13,4,1,4,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/30288.html
2016,981009,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,1,MC Henriques,Moises Henriques,2,0,14,0,7,1,0,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/5961.html
2016,981009,KKR v SRH,KKR,SRH,SRH,"Eden Gardens, Kolkata",Kolkata,India,1,Mustafizur Rahman,Mustafizur Rahman,4,0,32,1,8,6,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/330902.html
2016,981009,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,YK Pathan,Yusuf Pathan,1,0,4,0,4,3,0,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/32498.html
2016,981009,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,AS Rajpoot,Ankit Rajpoot,3,0,21,1,7,5,2,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/591650.html
2016,981009,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Shakib Al Hasan,Shakib Al Hasan,4,0,34,1,8.5,9,3,1,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/56143.html
2016,981009,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,SP Narine,Sunil Narine,4,0,26,3,6.5,12,1,2,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/230558.html
2016,981009,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,JO Holder,Jason Holder,3,0,21,0,7,8,1,1,0,1,FALSE,https://www.espncricinfo.com/ci/content/player/391485.html
2016,981009,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,C Munro,Colin Munro,1,0,8,0,8,1,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/232359.html
2016,981009,KKR v SRH,KKR,SRH,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Kuldeep Yadav,Kuldeep Yadav,4,0,28,2,7,12,1,2,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/559235.html
2016,981011,DC v RCB,DC,RCB,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,1,STR Binny,Stuart Binny,2,0,15,0,7.5,2,1,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/27223.html
2016,981011,DC v RCB,DC,RCB,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,1,S Aravind,Sreenath Aravind,4,0,28,1,7,7,2,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/290632.html
2016,981011,DC v RCB,DC,RCB,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,1,CJ Jordan,Chris Jordan,2,0,10,1,5,7,1,0,0,1,FALSE,https://www.espncricinfo.com/ci/content/player/288992.html
2016,981011,DC v RCB,DC,RCB,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,1,SR Watson,Shane Watson,4,0,27,0,6.75,9,1,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/8180.html
2016,981011,DC v RCB,DC,RCB,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,1,YS Chahal,Yuzvendra Chahal,4,0,32,3,8,9,3,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/430246.html
2016,981011,DC v RCB,DC,RCB,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,1,Iqbal Abdulla,Iqbal Abdulla,2,0,14,0,7,2,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/277237.html
2016,981011,DC v RCB,DC,RCB,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,1,CH Gayle,Chris Gayle,2,0,11,2,5.5,4,0,0,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/51880.html
2016,981011,DC v RCB,DC,RCB,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,2,Z Khan,Zaheer Khan,4,0,30,1,7.5,12,4,0,1,0,TRUE,https://www.espncricinfo.com/ci/content/player/30102.html
2016,981011,DC v RCB,DC,RCB,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,2,CH Morris,Chris Morris,3,0,31,1,10.33,9,3,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/439952.html
2016,981011,DC v RCB,DC,RCB,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,2,P Negi,Pawan Negi,3,0,19,1,6.33,4,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/530773.html
2016,981011,DC v RCB,DC,RCB,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,2,A Mishra,Amit Mishra,4,0,33,0,8.25,8,3,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/31107.html
2016,981011,DC v RCB,DC,RCB,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,2,J Yadav,Jayant Yadav,1,0,8,0,8,2,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/447587.html
2016,981011,DC v RCB,DC,RCB,DC,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,2,CR Brathwaite,Carlos Brathwaite,3.1,0,18,1,5.68,6,1,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/457249.html
2016,981013,RCB v GL,RCB,GL,RCB,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,1,S Aravind,Sreenath Aravind,3,0,13,0,4.33,10,0,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/290632.html
